03-25-2019,17:38:10,-86
03-25-2019,17:38:13,-86
03-25-2019,17:38:16,-85
03-25-2019,17:38:19,-85
03-25-2019,17:38:22,-89
03-25-2019,17:38:25,-89
03-25-2019,17:38:28,-89
03-25-2019,17:38:31,-89
03-25-2019,17:38:34,-89
03-25-2019,17:38:37,-89
03-25-2019,17:38:40,-89
03-25-2019,17:38:43,-89
03-25-2019,17:38:46,-89
03-25-2019,17:38:49,-89
03-25-2019,17:38:52,-89
03-25-2019,17:38:55,-89
03-25-2019,17:38:58,-89
03-25-2019,17:39:01,-89
03-25-2019,17:39:04,-89
03-25-2019,17:39:07,-89
03-25-2019,17:39:10,-89
03-25-2019,17:39:13,-89
03-25-2019,17:39:16,-89
03-25-2019,17:39:19,-89
03-25-2019,17:39:22,-89
03-25-2019,17:39:25,-89
03-25-2019,17:39:28,-89
03-25-2019,17:39:31,-89
03-25-2019,17:39:34,-89
03-25-2019,17:39:37,-89
03-25-2019,17:39:40,-89
03-25-2019,17:39:43,-89
03-25-2019,17:39:46,-89
03-25-2019,17:39:49,-89
03-25-2019,17:39:52,-89
03-25-2019,17:39:55,-89
03-25-2019,17:39:58,-89
03-25-2019,17:40:01,-89
03-25-2019,17:40:04,-89
03-25-2019,17:40:07,-71
03-25-2019,17:40:10,-71
03-25-2019,17:40:13,-71
03-25-2019,17:40:16,-72
03-25-2019,17:40:19,-71
03-25-2019,17:40:22,-71
03-25-2019,17:40:25,-70
03-25-2019,17:40:28,-72
03-25-2019,17:40:31,-71
03-25-2019,17:40:34,-71
03-25-2019,17:40:37,-71
03-25-2019,17:40:40,-71
03-25-2019,17:40:43,-72
03-25-2019,17:40:46,-72
03-25-2019,17:40:49,-72
03-25-2019,17:40:52,-72
03-25-2019,17:40:56,-71
03-25-2019,17:40:59,-72
03-25-2019,17:41:02,-72
03-25-2019,17:41:05,-72
03-25-2019,17:41:08,-72
03-25-2019,17:41:11,-72
03-25-2019,17:41:14,-72
03-25-2019,17:41:17,-72
03-25-2019,17:41:20,-72
03-25-2019,17:41:23,-72
03-25-2019,17:41:26,-72
03-25-2019,17:41:29,-72
03-25-2019,17:41:32,-72
03-25-2019,17:41:35,-72
03-25-2019,17:41:38,-81
03-25-2019,17:41:41,-81
03-25-2019,17:41:44,-81
03-25-2019,17:41:47,-82
03-25-2019,17:41:50,-81
03-25-2019,17:41:53,-81
03-25-2019,17:41:56,-82
03-25-2019,17:41:59,-83
03-25-2019,17:42:02,-81
03-25-2019,17:42:05,-81
03-25-2019,17:42:08,-81
03-25-2019,17:42:14,-83
03-25-2019,17:42:17,-82
03-25-2019,17:42:20,-81
03-25-2019,17:42:23,-81
03-25-2019,17:42:26,-81
03-25-2019,17:42:29,-80
03-25-2019,17:42:32,-80
03-25-2019,17:42:35,-82
03-25-2019,17:42:38,-82
03-25-2019,17:42:41,-82
03-25-2019,17:42:44,-82
03-25-2019,17:42:47,-82
03-25-2019,17:42:50,-82
03-25-2019,17:42:53,-82
03-25-2019,17:42:56,-82
03-25-2019,17:42:59,-81
03-25-2019,17:43:02,-85
03-25-2019,17:43:05,-81
03-25-2019,17:43:08,-82
03-25-2019,17:43:11,-81
03-25-2019,17:43:14,-80
03-25-2019,17:43:17,-81
03-25-2019,17:43:20,-84
03-25-2019,17:43:23,-83
03-25-2019,17:43:26,-81
03-25-2019,17:43:29,-81
03-25-2019,17:43:32,-80
03-25-2019,17:43:35,-83
03-25-2019,17:43:39,-82
03-25-2019,17:43:42,-82
03-25-2019,17:43:45,-82
03-25-2019,17:43:48,-80
03-25-2019,17:43:51,-83
03-25-2019,17:43:54,-83
03-25-2019,17:43:57,-83
03-25-2019,17:44:00,-83
03-25-2019,17:44:03,-83
03-25-2019,17:44:06,-83
03-25-2019,17:44:09,-83
03-25-2019,17:44:12,-83
03-25-2019,17:44:15,-83
03-25-2019,17:44:18,-83
03-25-2019,17:44:21,-83
03-25-2019,17:44:24,-83
03-25-2019,17:44:27,-83
03-25-2019,17:44:30,-83
03-25-2019,17:44:33,-83
03-25-2019,17:44:36,-83
03-25-2019,17:44:39,-83
03-25-2019,17:44:42,-83
03-25-2019,17:44:45,-70
03-25-2019,17:44:48,-72
03-25-2019,17:44:51,-71
03-25-2019,17:44:54,-70
03-25-2019,17:44:57,-70
03-25-2019,17:45:00,-72
03-25-2019,17:45:03,-72
03-25-2019,17:45:06,-72
03-25-2019,17:45:09,-70
03-25-2019,17:45:12,-70
03-25-2019,17:45:15,-70
03-25-2019,17:45:18,-70
03-25-2019,17:45:21,-72
03-25-2019,17:45:24,-72
03-25-2019,17:45:27,-72
03-25-2019,17:45:30,-72
03-25-2019,17:45:33,-72
03-25-2019,17:45:36,-70
03-25-2019,17:45:39,-70
03-25-2019,17:45:42,-70
03-25-2019,17:45:45,-70
03-25-2019,17:45:48,-70
03-25-2019,17:45:51,-70
03-25-2019,17:45:54,-70
03-25-2019,17:45:57,-70
03-25-2019,17:46:00,-70
03-25-2019,17:46:03,-70
03-25-2019,17:46:06,-70
03-25-2019,17:46:09,-70
03-25-2019,17:46:12,-70
03-25-2019,17:46:15,-70
03-25-2019,17:46:18,-70
03-25-2019,17:46:21,-70
03-25-2019,17:46:24,-70
03-25-2019,17:46:27,-70
